time;TSrock;TSrasp;offset;device
376099655236;119614212611099;104962864466176;-14651348144923;192.168.1.159
377099904669;119615212860532;104963864733194;-14651348127338;192.168.1.159
378100163727;119616213119590;104964864989295;-14651348130295;192.168.1.159
379100416951;119617213372814;104965865259958;-14651348112856;192.168.1.159
380100688550;119618213644413;104966865563301;-14651348081112;192.168.1.159
381101039482;119619213995345;104967865883894;-14651348111451;192.168.1.159
382101306123;119620214261986;104968866156279;-14651348105707;192.168.1.159
383101562555;119621214518418;104969866417969;-14651348100449;192.168.1.159
384101878780;119622214834643;104970866758466;-14651348076177;192.168.1.159
385102153879;119623215109742;104971867024291;-14651348085451;192.168.1.159
386102415561;119624215371424;104972867293442;-14651348077982;192.168.1.159
387102675785;119625215631648;104973867554716;-14651348076932;192.168.1.159
388102941843;119626215897706;104974867833687;-14651348064019;192.168.1.159
389103207609;119627216163472;104975868095169;-14651348068303;192.168.1.159
390103469291;119628216425154;104976868389181;-14651348035973;192.168.1.159
391103739432;119629216695295;104977868640649;-14651348054646;192.168.1.159
392103994990;119630216950853;104978868915050;-14651348035803;192.168.1.159
393104255797;119631217211660;104979869167926;-14651348043734;192.168.1.159
394104509896;119632217465759;104980869440794;-14651348024965;192.168.1.159
395104768079;119633217723942;104981869692099;-14651348031843;192.168.1.159
396105022761;119634217978624;104982869963992;-14651348014632;192.168.1.159
397105284444;119635218240307;104983870220507;-14651348019800;192.168.1.159
398105558959;119636218514822;104984870510810;-14651348004012;192.168.1.159
399105813642;119637218769505;104985870763051;-14651348006454;192.168.1.159
400106071533;119638219027396;104986871025193;-14651348002203;192.168.1.159
401106331757;119639219287620;104987871290401;-14651347997219;192.168.1.159
402106587898;119640219543761;104988871557769;-14651347985992;192.168.1.159
403106848997;119641219804860;104989871818312;-14651347986548;192.168.1.159
404107112429;119642220068292;104990872089575;-14651347978717;192.168.1.159
405107380529;119643220336392;104991872370809;-14651347965583;192.168.1.159
406107657961;119644220613824;104992872643480;-14651347970344;192.168.1.159
407107913519;119645220869382;104993872905846;-14651347963536;192.168.1.159
408108189492;119646221145355;104994873185208;-14651347960147;192.168.1.159
409108436008;119647221391871;104995873440952;-14651347950919;192.168.1.159
410108713149;119648221669012;104996873720318;-14651347948694;192.168.1.159
411108958499;119649221914362;104997873976770;-14651347937592;192.168.1.159
412109252264;119650222208127;104998874272121;-14651347936006;192.168.1.159
413109490030;119651222445893;104999874515224;-14651347930669;192.168.1.159
414109784963;119652222740826;105000874810303;-14651347930523;192.168.1.159
415110026812;119653222982675;105001875061618;-14651347921057;192.168.1.159
416110307452;119654223263315;105002875344591;-14651347918724;192.168.1.159
417110549885;119655223505748;105003875597665;-14651347908083;192.168.1.159
418110831401;119656223787264;105004875883070;-14651347904194;192.168.1.159
419111074125;119657224029988;105005876136316;-14651347893672;192.168.1.159
420111341932;119658224297795;105006876405259;-14651347892536;192.168.1.159
421111578532;119659224534395;105007876653084;-14651347881311;192.168.1.159
422111860339;119660224816202;105008876933051;-14651347883151;192.168.1.159
423112117647;119661225073510;105009877208381;-14651347865129;192.168.1.159
424112401204;119662225357067;105010877485186;-14651347871881;192.168.1.159
425112645095;119663225600958;105011877741799;-14651347859159;192.168.1.159
426112914944;119664225870807;105012878010277;-14651347860530;192.168.1.159
427113157377;119665226113240;105013878263118;-14651347850122;192.168.1.159
428113429851;119666226385714;105014878533379;-14651347852335;192.168.1.159
429113670533;119667226626396;105015878784004;-14651347842392;192.168.1.159
430113941549;119668226897412;105016879054324;-14651347843088;192.168.1.159
431114183690;119669227139553;105017879311581;-14651347827972;192.168.1.159
432114460247;119670227416110;105018879588757;-14651347827353;192.168.1.159
433114702097;119671227657960;105019879840481;-14651347817479;192.168.1.159
