,Sum,Mean,Median,Mode,Std,IQR,Kurtosis,Skew,Max,Min,Device
2815,220936,3682.266666666667,3190.0,-6954,5065.5266792163975,4190.75,4.679942497015627,1.4611242242939815,24225,-6954,Disp. 3
2816,215156,3585.9333333333334,3026.0,-6954,5095.647773617046,4267.75,4.625110316174625,1.4816886806775513,24225,-6954,Disp. 3
2817,215817,3596.95,3026.0,-6954,5083.563151913382,4267.75,4.673204470704171,1.4935254337543995,24225,-6954,Disp. 3
2818,216736,3612.266666666667,3026.0,-6954,5088.092526163637,4268.5,4.626579064952567,1.4810348796320982,24225,-6954,Disp. 3
2819,207745,3462.4166666666665,3026.0,-6954,4577.515158558862,4268.5,1.8980922211030262,0.8215369921806408,16768,-6954,Disp. 3
2820,206280,3438.0,3026.0,-7405,4632.099849630743,4268.5,1.9301246443402138,0.7294142314248687,16768,-7405,Disp. 3
2821,215746,3595.766666666667,3026.0,-7405,4428.901583098044,4191.5,2.2082403411789984,0.9502349562386182,16768,-7405,Disp. 3
2822,214108,3568.4666666666667,2837.5,-7405,4434.246147562756,4191.5,2.207982702223348,0.9649468086479692,16768,-7405,Disp. 3
2823,200684,3344.733333333333,2837.5,-7405,4081.60217738859,4162.75,2.436104666344662,0.8145735932223983,15634,-7405,Disp. 3
2824,205876,3431.266666666667,3026.0,-7405,4023.012345800504,3904.25,2.635930196830125,0.8229027170431117,15634,-7405,Disp. 3
2825,211705,3528.4166666666665,3190.0,-7405,3983.641504579152,3685.5,2.7520030046396626,0.7971796942381115,15634,-7405,Disp. 3
2826,206108,3435.133333333333,3026.0,-7405,3978.429489416633,3479.5,2.8635121338760974,0.8607542766870032,15634,-7405,Disp. 3
2827,212228,3537.133333333333,3190.0,-7405,3997.439814014298,3685.5,2.6733853688252043,0.7881366920345113,15634,-7405,Disp. 3
2828,212112,3535.2,3190.0,-7405,3999.5439265419977,3685.5,2.665416700198026,0.7866463584948912,15634,-7405,Disp. 3
2829,210358,3505.9666666666667,3190.0,-7405,3975.616596316093,3685.5,2.813507597278925,0.8083931309499921,15634,-7405,Disp. 3
2830,208371,3472.85,3190.0,-7405,3966.63474678559,3261.0,2.8959486437120145,0.8374366137021241,15634,-7405,Disp. 3
2831,207776,3462.9333333333334,3190.0,-7405,3969.705764900845,3261.0,2.886542606738821,0.8424959396733305,15634,-7405,Disp. 3
2832,203565,3392.75,3026.0,-7405,3943.501367837419,3030.0,3.103517731997226,0.9020461750980102,15634,-7405,Disp. 3
2833,206253,3437.55,3190.0,-7405,3932.1034454770142,2978.75,3.130534059308023,0.8781087507140609,15634,-7405,Disp. 3
2834,209677,3494.616666666667,3283.5,-7405,3942.287493457757,3209.75,3.0155646692254288,0.8307873062899024,15634,-7405,Disp. 3
2835,204481,3408.016666666667,3283.5,-7405,4020.093946501818,3261.0,2.7240882725089075,0.7875424118159238,15634,-7405,Disp. 3
2836,204543,3409.05,3283.5,-7405,4020.3348095038646,3261.0,2.7218266222012955,0.7866458817845184,15634,-7405,Disp. 3
2837,206094,3434.9,3283.5,-7405,4029.5604323506677,3703.0,2.6485569950747903,0.7641295601827952,15634,-7405,Disp. 3
2838,209447,3490.7833333333333,3315.0,-7405,4036.6011633873227,3760.5,2.5657226706561214,0.7204293700584817,15634,-7405,Disp. 3
2839,206622,3443.7,3283.5,-7405,4039.6809921878817,3840.75,2.585433795868481,0.7532759112394765,15634,-7405,Disp. 3
2840,203496,3391.6,3192.5,-7405,4061.911840917997,3979.25,2.510038834081206,0.7714793034252524,15634,-7405,Disp. 3
2841,214933,3582.2166666666667,3315.0,-7405,4291.807323820847,4005.0,1.969046297178862,0.7930383828185343,15634,-7405,Disp. 3
