time;TSrock;TSrasp;offset;device
269060293942;2358975221313901;38759381094942;-2320215840218959;192.168.1.175
270060512017;2358976221531976;38760381317216;-2320215840214760;192.168.1.175
271060732424;2358977221752383;38761381532913;-2320215840219470;192.168.1.175
272060950207;2358978221970166;38762381753426;-2320215840216740;192.168.1.175
273061167990;2358979222187949;38763381970494;-2320215840217455;192.168.1.175
274061386356;2358980222406315;38764382188469;-2320215840217846;192.168.1.175
275061602389;2358981222622348;38765382404631;-2320215840217717;192.168.1.175
276061818131;2358982222838090;38766382622806;-2320215840215284;192.168.1.175
277062044080;2358983223064039;38767382850207;-2320215840213832;192.168.1.175
278062265947;2358984223285906;38768383069272;-2320215840216634;192.168.1.175
279062483438;2358985223503397;38769383287284;-2320215840216113;192.168.1.175
280062699471;2358986223719430;38770383502830;-2320215840216600;192.168.1.175
281062914046;2358987223934005;38771383717897;-2320215840216108;192.168.1.175
282063140287;2358988224160246;38772383945942;-2320215840214304;192.168.1.175
283063359528;2358989224379487;38773384165340;-2320215840214147;192.168.1.175
284063580519;2358990224600478;38774384390108;-2320215840210370;192.168.1.175
285063808511;2358991224828470;38775384616468;-2320215840212002;192.168.1.175
286064026585;2358992225046544;38776384832291;-2320215840214253;192.168.1.175
287064241451;2358993225261410;38777385046892;-2320215840214518;192.168.1.175
288064456609;2358994225476568;38778385263344;-2320215840213224;192.168.1.175
289064672351;2358995225692310;38779385479999;-2320215840212311;192.168.1.175
290064888092;2358996225908051;38780385692562;-2320215840215489;192.168.1.175
291065100333;2358997226120292;38781385904866;-2320215840215426;192.168.1.175
292065311991;2358998226331950;38782386119038;-2320215840212912;192.168.1.175
293065527149;2358999226547108;38783386337341;-2320215840209767;192.168.1.175
294065758349;2359000226778308;38784386564347;-2320215840213961;192.168.1.175
295065971173;2359001226991132;38785386777315;-2320215840213817;192.168.1.175
296066184290;2359002227204249;38786386998375;-2320215840205874;192.168.1.175
297066403823;2359003227423782;38787387214102;-2320215840209680;192.168.1.175
298066623647;2359004227643606;38788387441293;-2320215840202313;192.168.1.175
299066851930;2359005227871889;38789387662908;-2320215840208981;192.168.1.175
300067070005;2359006228089964;38790387882060;-2320215840207904;192.168.1.175
301067287496;2359007228307455;38791388099472;-2320215840207983;192.168.1.175
302067504987;2359008228524946;38792388318512;-2320215840206434;192.168.1.175
303067723354;2359009228743313;38793388537237;-2320215840206076;192.168.1.175
304067942887;2359010228962846;38794388755517;-2320215840207329;192.168.1.175
305068156878;2359011229176837;38795388969149;-2320215840207688;192.168.1.175
306068371744;2359012229391703;38796389185243;-2320215840206460;192.168.1.175
307068585444;2359013229605403;38797389398319;-2320215840207084;192.168.1.175
308068802060;2359014229822019;38798389620080;-2320215840201939;192.168.1.175
309069026260;2359015230046219;38799389841601;-2320215840204618;192.168.1.175
310069243459;2359016230263418;38800390058009;-2320215840205409;192.168.1.175
311069457159;2359017230477118;38801390275251;-2320215840201867;192.168.1.175
312069676692;2359018230696651;38802390492806;-2320215840203845;192.168.1.175
313069892725;2359019230912684;38803390707955;-2320215840204729;192.168.1.175
314070109924;2359020231129883;38804390926547;-2320215840203336;192.168.1.175
315070324791;2359021231344750;38805391143028;-2320215840201722;192.168.1.175
316070541990;2359022231561949;38806391356417;-2320215840205532;192.168.1.175
317070753357;2359023231773316;38807391567490;-2320215840205826;192.168.1.175
318070965015;2359024231984974;38808391779599;-2320215840205375;192.168.1.175
319071176089;2359025232196048;38809391993579;-2320215840202469;192.168.1.175
320071390080;2359026232410039;38810392205558;-2320215840204481;192.168.1.175
321071642572;2359027232662531;38811392459223;-2320215840203308;192.168.1.175
322071856271;2359028232876230;38812392671572;-2320215840204658;192.168.1.175
323072066471;2359029233086430;38813392887385;-2320215840199045;192.168.1.175
324072283379;2359030233303338;38814393105974;-2320215840197364;192.168.1.175
325072500579;2359031233520538;38815393320880;-2320215840199658;192.168.1.175
326072715445;2359032233735404;38816393536357;-2320215840199047;192.168.1.175
327072930311;2359033233950270;38817393761019;-2320215840189251;192.168.1.175
328073160344;2359034234180303;38818393986256;-2320215840194047;192.168.1.175
329073380168;2359035234400127;38819394202344;-2320215840197783;192.168.1.175
330073596201;2359036234616160;38820394419080;-2320215840197080;192.168.1.175
331073810485;2359037234830444;38821394633686;-2320215840196758;192.168.1.175
332074025059;2359038235045018;38822394849459;-2320215840195559;192.168.1.175
333074240509;2359039235260468;38823395065564;-2320215840194904;192.168.1.175
334074458292;2359040235478251;38824395283281;-2320215840194970;192.168.1.175
335074675491;2359041235695450;38825395499829;-2320215840195621;192.168.1.175
336074891524;2359042235911483;38826395717119;-2320215840194364;192.168.1.175
337075110474;2359043236130433;38827395938057;-2320215840192376;192.168.1.175
338075329132;2359044236349091;38828396157736;-2320215840191355;192.168.1.175
339075550123;2359045236570082;38829396376098;-2320215840193984;192.168.1.175
340075766739;2359046236786698;38830396592776;-2320215840193922;192.168.1.175
341075981314;2359047237001273;38831396808990;-2320215840192283;192.168.1.175
342076200264;2359048237220223;38832397026797;-2320215840193426;192.168.1.175
343076416005;2359049237435964;38833397241992;-2320215840193972;192.168.1.175
344076632621;2359050237652580;38834397460243;-2320215840192337;192.168.1.175
345076853613;2359051237873572;38835397681844;-2320215840191728;192.168.1.175
346077071104;2359052238091063;38836397896170;-2320215840194893;192.168.1.175
347077282762;2359053238302721;38837398108289;-2320215840194432;192.168.1.175
348077495878;2359054238515837;38838398321576;-2320215840194261;192.168.1.175
349077708703;2359055238728662;38839398538862;-2320215840189800;192.168.1.175
350077924735;2359056238944694;38840398757168;-2320215840187526;192.168.1.175
351078140768;2359057239160727;38841398972416;-2320215840188311;192.168.1.175
352078357677;2359058239377636;38842399189071;-2320215840188565;192.168.1.175
353078572251;2359059239592210;38843399403541;-2320215840188669;192.168.1.175
354078792367;2359060239812326;38844399629327;-2320215840182999;192.168.1.175
355079015692;2359061240035651;38845399849742;-2320215840185909;192.168.1.175
356079234642;2359062240254601;38846400067322;-2320215840187279;192.168.1.175
357079450091;2359063240470050;38847400283718;-2320215840186332;192.168.1.175
358079667291;2359064240687250;38848400501205;-2320215840186045;192.168.1.175
359079882157;2359065240902116;38849400716359;-2320215840185757;192.168.1.175
360080098482;2359066241118441;38850400934049;-2320215840184392;192.168.1.175
361080314806;2359067241334765;38851401149092;-2320215840185673;192.168.1.175
362080530839;2359068241550798;38852401364783;-2320215840186015;192.168.1.175
363080744247;2359069241764206;38853401580583;-2320215840183623;192.168.1.175
364080962030;2359070241981989;38854401797939;-2320215840184050;192.168.1.175
365081175730;2359071242195689;38855402011444;-2320215840184245;192.168.1.175
366081391471;2359072242411430;38856402227985;-2320215840183445;192.168.1.175
367081605462;2359073242625421;38857402443506;-2320215840181915;192.168.1.175
368081822079;2359074242842038;38858402656659;-2320215840185379;192.168.1.175
369082034320;2359075243054279;38859402868717;-2320215840185562;192.168.1.175
370082247145;2359076243267104;38860403081535;-2320215840185569;192.168.1.175
371082457636;2359077243477595;38861403295316;-2320215840182279;192.168.1.175
372082672210;2359078243692169;38862403508597;-2320215840183572;192.168.1.175
373082884160;2359079243904119;38863403721618;-2320215840182501;192.168.1.175
374083141901;2359080244161860;38864403980859;-2320215840181001;192.168.1.175
375083358809;2359081244378768;38865404209601;-2320215840169167;192.168.1.175
376083606342;2359082244626301;38866404450064;-2320215840176237;192.168.1.175
377083826750;2359083244846709;38867404667306;-2320215840179403;192.168.1.175
378084043658;2359084245063617;38868404889826;-2320215840173791;192.168.1.175
379084269316;2359085245289275;38869405112049;-2320215840177226;192.168.1.175
380084487974;2359086245507933;38870405332197;-2320215840175736;192.168.1.175
381084706632;2359087245726591;38871405549791;-2320215840176800;192.168.1.175
382084923832;2359088245943791;38872405766068;-2320215840177723;192.168.1.175
383085137531;2359089246157490;38873405978661;-2320215840178829;192.168.1.175
384085351814;2359090246371773;38874406196086;-2320215840175687;192.168.1.175
385085570180;2359091246590139;38875406417047;-2320215840173092;192.168.1.175
386085793505;2359092246813464;38876406638454;-2320215840175010;192.168.1.175
387086011579;2359093247031538;38877406872082;-2320215840159456;192.168.1.175
388086254737;2359094247274696;38878407101099;-2320215840173597;192.168.1.175
389086474271;2359095247494230;38879407323633;-2320215840170597;192.168.1.175
390086696428;2359096247716387;38880407543241;-2320215840173146;192.168.1.175
391086913044;2359097247933003;38881407759998;-2320215840173005;192.168.1.175
392087138119;2359098248158078;38882407984792;-2320215840173286;192.168.1.175
393087351235;2359099248371194;38883408198641;-2320215840172553;192.168.1.175
394087567560;2359100248587519;38884408413305;-2320215840174214;192.168.1.175
395087780385;2359101248800344;38885408625986;-2320215840174358;192.168.1.175
396087993209;2359102249013168;38886408838724;-2320215840174444;192.168.1.175
397088204284;2359103249224243;38887409052591;-2320215840171652;192.168.1.175
398088419150;2359104249439109;38888409264938;-2320215840174171;192.168.1.175
399088630225;2359105249650184;38889409477415;-2320215840172769;192.168.1.175
400088842174;2359106249862133;38890409689004;-2320215840173129;192.168.1.175
401089053249;2359107250073208;38891409907814;-2320215840165394;192.168.1.175
402089275990;2359108250295949;38892410136530;-2320215840159419;192.168.1.175
403089501357;2359109250521316;38893410349599;-2320215840171717;192.168.1.175
404089713890;2359110250733849;38894410565166;-2320215840168683;192.168.1.175
405089929048;2359111250949007;38895410781828;-2320215840167179;192.168.1.175
406090148289;2359112251168248;38896411007582;-2320215840160666;192.168.1.175
407090375113;2359113251395072;38897411227409;-2320215840167663;192.168.1.175
408090590855;2359114251610814;38898411444271;-2320215840166543;192.168.1.175
